Date;Départ;Arrivée;Nombre de trains programmés;Nombre de trains ayant circulé;Nombre de trains annulés;Nombre de trains en retard à l'arrivée;Taux de régularité;Nombre de trains à l'heure pour un train en retard à l'arrivée
2018-04;BAYONNE;TOULOUSE-MATABIAU;42;41;1;4;90.2439024390244;9.25
2018-04;BORDEAUX-ST-JEAN;MARSEILLE-ST-CHARLES;93;91;2;25;72.52747252747253;2.64
2018-04;MARSEILLE-ST-CHARLES;BORDEAUX-ST-JEAN;90;89;1;27;69.66292134831461;2.2962962962962963
2018-04;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;56;55;1;11;80.0;4.0
2018-04;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU/CERBERE;11;11;0;1;90.9090909090909;10.0
2018-04;PARIS-ST-LAZARE;CAEN;125;125;0;31;75.2;3.032258064516129
2018-04;LE HAVRE;PARIS-ST-LAZARE;206;205;1;83;59.51219512195122;1.4698795180722892
2018-04;ROUEN-RIVE-DROITE;PARIS-ST-LAZARE;116;112;4;14;87.5;7.0
2018-04;PARIS-ST-LAZARE;ROUEN-RIVE-DROITE;92;92;0;13;85.86956521739131;6.076923076923077
2018-04;PARIS-VAUGIRARD;GRANVILLE;97;96;1;5;94.79166666666669;18.2
2018-04;CLERMONT-FERRAND;PARIS-BERCY;154;154;0;14;90.9090909090909;10.0
2018-04;CLERMONT-FERRAND;BÉZIERS;26;25;1;4;84.0;5.25
2018-04;NANTES;BORDEAUX-ST-JEAN;58;58;0;8;86.20689655172414;6.25
2018-04;PARIS-AUSTERLITZ;BRIVE/CAHORS;111;109;2;12;88.9908256880734;8.083333333333334
2018-04;LATOUR-DE-CAROL;PARIS-AUSTERLITZ;2;2;0;0;100.0;0.0
2018-04;PARIS-ST-LAZARE;CHERBOURG;130;129;1;39;69.76744186046511;2.3076923076923075
2018-04;BORDEAUX-ST-JEAN;NANTES;58;58;0;10;82.75862068965517;4.8
2018-04;CERBERE/TOULOUSE;PARIS-AUSTERLITZ;10;10;0;0;100.0;0.0
2018-04;PARIS-AUSTERLITZ;LATOUR-DE-CAROL;1;1;0;0;100.0;0.0
2018-04;AMIENS;PARIS-NORD;131;131;0;47;64.12213740458014;1.7872340425531914
2018-04;PARIS-NORD;AMIENS;130;129;1;35;72.86821705426357;2.685714285714285
2018-04;BOULOGNE-VILLE;PARIS-NORD;91;89;2;13;85.3932584269663;5.846153846153846
2018-04;PARIS-NORD;BOULOGNE-VILLE;82;82;0;10;87.8048780487805;7.2
2018-04;CHERBOURG;PARIS-ST-LAZARE;132;132;0;47;64.39393939393939;1.8085106382978724
2018-04;BÉZIERS;CLERMONT-FERRAND;27;27;0;3;88.88888888888889;8.0
2018-04;TOULOUSE-MATABIAU;BAYONNE;42;42;0;4;90.47619047619048;9.5
2018-04;PARIS-AUSTERLITZ;RODEZ/ALBI;5;5;0;0;100.0;0.0
2018-04;PARIS-AUSTERLITZ;BRIANÇON;11;10;1;2;80.0;4.0
2018-04;BRIANÇON;PARIS-AUSTERLITZ;11;10;1;2;80.0;4.0
2018-04;PARIS-NORD;ST-QUENTIN;74;73;1;9;87.67123287671232;7.111111111111111
2018-04;TROUVILLE-DEAUVILLE;PARIS-ST-LAZARE;10;10;0;1;90.0;9.0
2018-04;PARIS-ST-LAZARE;LE HAVRE;200;200;0;57;71.5;2.508771929824561
2018-04;TOURS;CAEN;32;32;0;4;87.5;7.0
2018-04;CAMBRAI/MAUBEUGE;PARIS-NORD;99;98;1;17;82.65306122448979;4.764705882352941
2018-04;PARIS-BERCY;CLERMONT-FERRAND;152;152;0;19;87.5;7.0
2018-04;LYON;NANTES;28;27;1;1;96.29629629629628;26.0
2018-04;NANTES;LYON;27;27;0;6;77.77777777777777;3.5
2018-04;CAHORS/BRIVE;PARIS-AUSTERLITZ;112;111;1;12;89.1891891891892;8.25
2018-04;TOULOUSE-MATABIAU;PARIS-AUSTERLITZ;59;58;1;5;91.3793103448276;10.6
2018-04;ALBI/RODEZ;PARIS-AUSTERLITZ;6;6;0;0;100.0;0.0
2018-03;AMIENS;PARIS-NORD;229;229;0;43;81.22270742358079;4.325581395348837
2018-03;PARIS-ST-LAZARE;CAEN;258;252;6;40;84.12698412698413;5.3
2018-03;PARIS-ST-LAZARE;CHERBOURG;201;199;2;36;81.90954773869348;4.527777777777778
2018-03;PARIS-VAUGIRARD;GRANVILLE;162;162;0;6;96.29629629629628;26.0
2018-03;NANTES;BORDEAUX-ST-JEAN;90;90;0;12;86.66666666666667;6.5
2018-03;MARSEILLE-ST-CHARLES;BORDEAUX-ST-JEAN;226;219;7;64;70.77625570776256;2.421875
2018-03;PARIS-AUSTERLITZ;BRIVE/CAHORS;236;235;1;13;94.46808510638296;17.076923076923077
2018-03;BRIANÇON;PARIS-AUSTERLITZ;27;27;0;3;88.88888888888889;8.0
2018-03;PARIS-NORD;AMIENS;231;229;2;51;77.7292576419214;3.4901960784313726
2018-03;PARIS-NORD;ST-QUENTIN;117;115;2;13;88.69565217391305;7.846153846153846
2018-03;CHERBOURG;PARIS-ST-LAZARE;191;189;2;22;88.35978835978835;7.590909090909091
2018-03;GRANVILLE;PARIS-VAUGIRARD;165;164;1;7;95.73170731707316;22.428571428571427
2018-03;PARIS-BERCY;CLERMONT-FERRAND;224;224;0;7;96.875;31.0
2018-03;LYON;NANTES;52;51;1;2;96.07843137254902;24.5
2018-03;BORDEAUX-ST-JEAN;NANTES;90;90;0;13;85.55555555555556;5.923076923076923
2018-03;BAYONNE;TOULOUSE-MATABIAU;118;116;2;15;87.06896551724138;6.733333333333333
2018-03;CAHORS/BRIVE;PARIS-AUSTERLITZ;245;244;1;9;96.31147540983606;26.11111111111111
2018-03;CERBERE/TOULOUSE;PARIS-AUSTERLITZ;27;26;1;2;92.3076923076923;12.0
2018-03;PARIS-AUSTERLITZ;BRIANÇON;27;27;0;6;77.77777777777777;3.5
2018-03;PARIS-ST-LAZARE;TROUVILLE-DEAUVILLE;82;81;1;19;76.54320987654322;3.263157894736842
2018-03;LE HAVRE;PARIS-ST-LAZARE;358;356;2;40;88.76404494382022;7.9
2018-03;CAEN;TOURS;64;64;0;7;89.0625;8.142857142857142
2018-03;CAMBRAI/MAUBEUGE;PARIS-NORD;165;165;0;27;83.63636363636364;5.111111111111111
2018-03;BÉZIERS;CLERMONT-FERRAND;60;60;0;4;93.33333333333331;14.0
2018-03;NANTES;LYON;52;51;1;4;92.15686274509804;11.75
2018-03;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;44;40;4;5;87.5;7.0
2018-03;PARIS-AUSTERLITZ;LATOUR-DE-CAROL;27;21;6;1;95.23809523809524;20.0
2018-03;CAEN;PARIS-ST-LAZARE;214;212;2;30;85.84905660377359;6.066666666666666
2018-03;TROUVILLE-DEAUVILLE;PARIS-ST-LAZARE;76;73;3;10;86.3013698630137;6.3
2018-03;PARIS-ST-LAZARE;LE HAVRE;361;356;5;52;85.3932584269663;5.846153846153846
2018-03;ROUEN-RIVE-DROITE;PARIS-ST-LAZARE;289;279;10;35;87.45519713261649;6.971428571428572
2018-03;PARIS-NORD;BOULOGNE-VILLE;130;126;4;22;82.53968253968254;4.727272727272728
2018-03;PARIS-NORD;MAUBEUGE/CAMBRAI;165;165;0;14;91.51515151515152;10.785714285714286
2018-03;CLERMONT-FERRAND;PARIS-BERCY;223;223;0;7;96.8609865470852;30.857142857142858
2018-03;TOULOUSE-MATABIAU;BAYONNE;117;116;1;11;90.51724137931036;9.545454545454543
2018-03;BORDEAUX-ST-JEAN;MARSEILLE-ST-CHARLES;225;217;8;29;86.63594470046083;6.482758620689655
2018-03;PARIS-AUSTERLITZ;RODEZ/ALBI;5;4;1;2;50.0;1.0
2018-03;ALBI/RODEZ;PARIS-AUSTERLITZ;5;4;1;1;75.0;0.0
2018-03;LATOUR-DE-CAROL;PARIS-AUSTERLITZ;27;26;1;2;92.3076923076923;12.0
2018-03;ST-QUENTIN;PARIS-NORD;116;113;3;17;84.95575221238938;5.647058823529412
2018-03;PARIS-ST-LAZARE;ROUEN-RIVE-DROITE;310;303;7;24;92.07920792079209;11.625
2018-03;TOURS;CAEN;60;60;0;8;86.66666666666667;6.5
2018-03;BOULOGNE-VILLE;PARIS-NORD;132;128;4;28;78.125;3.571428571428572
2018-03;CLERMONT-FERRAND;BÉZIERS;63;60;3;4;93.33333333333331;14.0
2018-03;TOULOUSE-MATABIAU;PARIS-AUSTERLITZ;40;37;3;8;78.37837837837839;3.625
2018-03;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU/CERBERE;27;27;0;3;88.88888888888889;8.0
2018-02;PARIS-NORD;AMIENS;215;212;3;56;73.58490566037736;2.7857142857142856
2018-02;ST-QUENTIN;PARIS-NORD;125;118;7;19;83.89830508474576;5.2105263157894735
2018-02;ROUEN-RIVE-DROITE;PARIS-ST-LAZARE;240;230;10;36;84.34782608695652;5.388888888888889
2018-02;TOURS;CAEN;56;55;1;5;90.9090909090909;10.0
2018-02;PARIS-ST-LAZARE;CHERBOURG;163;160;3;38;76.25;3.210526315789474
2018-02;GRANVILLE;PARIS-VAUGIRARD;155;154;1;15;90.25974025974024;9.266666666666667
2018-02;CLERMONT-FERRAND;PARIS-BERCY;211;208;3;23;88.9423076923077;8.043478260869565
2018-02;BAYONNE;TOULOUSE-MATABIAU;88;82;6;15;81.70731707317073;4.466666666666667
2018-02;CERBERE/TOULOUSE;PARIS-AUSTERLITZ;26;26;0;17;34.61538461538461;0.5294117647058824
2018-02;ALBI/RODEZ;PARIS-AUSTERLITZ;7;6;1;4;33.33333333333333;0.5
2018-02;PARIS-ST-LAZARE;ROUEN-RIVE-DROITE;259;244;15;45;81.55737704918033;4.422222222222223
2018-02;BOULOGNE-VILLE;PARIS-NORD;123;115;8;19;83.47826086956522;5.052631578947368
2018-02;PARIS-NORD;BOULOGNE-VILLE;124;119;5;19;84.03361344537815;5.2631578947368425
2018-02;CLERMONT-FERRAND;BÉZIERS;56;56;0;6;89.28571428571429;8.333333333333334
2018-02;LYON;NANTES;58;55;3;8;85.45454545454545;5.875
2018-02;NANTES;LYON;56;56;0;12;78.57142857142857;3.6666666666666665
2018-02;MARSEILLE-ST-CHARLES;BORDEAUX-ST-JEAN;215;203;12;65;67.98029556650246;2.123076923076923
2018-02;AMIENS;PARIS-NORD;218;213;5;48;77.46478873239437;3.4375
2018-02;PARIS-ST-LAZARE;CAEN;199;190;9;50;73.6842105263158;2.8
2018-02;PARIS-ST-LAZARE;TROUVILLE-DEAUVILLE;52;51;1;18;64.70588235294117;1.8333333333333333
2018-02;CAMBRAI/MAUBEUGE;PARIS-NORD;148;148;0;14;90.54054054054056;9.571428571428571
2018-02;TOULOUSE-MATABIAU;PARIS-AUSTERLITZ;81;80;1;30;62.5;1.6666666666666667
2018-02;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU/CERBERE;26;25;1;12;52.0;1.0833333333333333
2018-02;PARIS-AUSTERLITZ;BRIANÇON;27;26;1;4;84.61538461538461;5.5
2018-02;TROUVILLE-DEAUVILLE;PARIS-ST-LAZARE;53;51;2;10;80.3921568627451;4.1
2018-02;PARIS-ST-LAZARE;LE HAVRE;290;282;8;90;68.08510638297872;2.1333333333333333
2018-02;CAEN;TOURS;61;60;1;6;90.0;9.0
2018-02;PARIS-VAUGIRARD;GRANVILLE;152;150;2;8;94.66666666666669;17.75
2018-02;PARIS-BERCY;CLERMONT-FERRAND;211;210;1;25;88.0952380952381;7.4
2018-02;TOULOUSE-MATABIAU;BAYONNE;89;82;7;18;78.04878048780488;3.555555555555556
2018-02;CAHORS/BRIVE;PARIS-AUSTERLITZ;194;176;18;41;76.70454545454545;3.292682926829268
2018-02;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;80;78;2;16;79.48717948717949;3.875
2018-02;PARIS-AUSTERLITZ;LATOUR-DE-CAROL;28;20;8;9;55.0;1.2222222222222223
2018-02;BRIANÇON;PARIS-AUSTERLITZ;28;26;2;3;88.46153846153847;7.666666666666667
2018-02;PARIS-NORD;ST-QUENTIN;129;125;4;25;80.0;4.0
2018-02;CAEN;PARIS-ST-LAZARE;175;166;9;26;84.33734939759036;5.384615384615385
2018-02;LE HAVRE;PARIS-ST-LAZARE;293;283;10;75;73.4982332155477;2.773333333333333
2018-02;PARIS-NORD;MAUBEUGE/CAMBRAI;148;147;1;23;84.35374149659864;5.391304347826087
2018-02;CHERBOURG;PARIS-ST-LAZARE;157;155;2;36;76.7741935483871;3.305555555555556
2018-02;BÉZIERS;CLERMONT-FERRAND;56;56;0;3;94.64285714285714;17.666666666666668
2018-02;BORDEAUX-ST-JEAN;NANTES;84;84;0;7;91.66666666666669;11.0
2018-02;NANTES;BORDEAUX-ST-JEAN;84;84;0;11;86.9047619047619;6.636363636363637
2018-02;BORDEAUX-ST-JEAN;MARSEILLE-ST-CHARLES;214;204;10;47;76.9607843137255;3.3404255319148937
2018-02;PARIS-AUSTERLITZ;BRIVE/CAHORS;178;172;6;31;81.97674418604652;4.548387096774194
2018-02;PARIS-AUSTERLITZ;RODEZ/ALBI;8;8;0;4;50.0;1.0
2018-02;LATOUR-DE-CAROL;PARIS-AUSTERLITZ;28;24;4;15;37.5;0.6
2018-01;ROUEN-RIVE-DROITE;PARIS-ST-LAZARE;297;295;2;13;95.59322033898304;21.692307692307693
2018-01;TOURS;CAEN;63;62;1;7;88.70967741935483;7.857142857142857
2018-01;PARIS-NORD;BOULOGNE-VILLE;152;147;5;21;85.71428571428571;6.0
2018-01;GRANVILLE;PARIS-VAUGIRARD;170;163;7;16;90.1840490797546;9.1875
2018-01;PARIS-BERCY;CLERMONT-FERRAND;235;233;2;21;90.98712446351932;10.095238095238097
2018-01;BORDEAUX-ST-JEAN;NANTES;93;92;1;10;89.13043478260869;8.2
2018-01;BAYONNE;TOULOUSE-MATABIAU;28;28;0;4;85.71428571428571;6.0
2018-01;BORDEAUX-ST-JEAN;MARSEILLE-ST-CHARLES;237;231;6;51;77.92207792207792;3.5294117647058822
2018-01;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;88;88;0;3;96.5909090909091;28.33333333333333
2018-01;TOULOUSE-MATABIAU;PARIS-AUSTERLITZ;88;88;0;22;75.0;3.0
2018-01;CERBERE/TOULOUSE;PARIS-AUSTERLITZ;29;29;0;3;89.65517241379311;8.666666666666666
2018-01;PARIS-AUSTERLITZ;BRIANÇON;27;26;1;8;69.23076923076923;2.25
2018-01;PARIS-NORD;AMIENS;224;221;3;60;72.85067873303167;2.683333333333333
2018-01;PARIS-NORD;ST-QUENTIN;136;130;6;28;78.46153846153845;3.642857142857143
2018-01;PARIS-ST-LAZARE;CAEN;254;243;11;42;82.71604938271605;4.785714285714286
2018-01;CLERMONT-FERRAND;PARIS-BERCY;235;234;1;27;88.46153846153847;7.666666666666667
2018-01;NANTES;BORDEAUX-ST-JEAN;93;92;1;8;91.30434782608695;10.5
2018-01;MARSEILLE-ST-CHARLES;BORDEAUX-ST-JEAN;237;231;6;65;71.86147186147187;2.5538461538461537
2018-01;PARIS-AUSTERLITZ;LATOUR-DE-CAROL;29;27;2;1;96.29629629629628;26.0
2018-01;ST-QUENTIN;PARIS-NORD;126;118;8;16;86.4406779661017;6.375
2018-01;CAEN;TOURS;68;66;2;6;90.9090909090909;10.0
2018-01;BOULOGNE-VILLE;PARIS-NORD;158;151;7;25;83.44370860927152;5.04
2018-01;CAMBRAI/MAUBEUGE;PARIS-NORD;183;174;9;22;87.35632183908046;6.909090909090909
2018-01;CHERBOURG;PARIS-ST-LAZARE;195;189;6;16;91.53439153439152;10.8125
2018-01;PARIS-ST-LAZARE;CHERBOURG;203;199;4;33;83.41708542713567;5.03030303030303
2018-01;BÉZIERS;CLERMONT-FERRAND;63;61;2;5;91.8032786885246;11.2
2018-01;CLERMONT-FERRAND;BÉZIERS;62;60;2;5;91.66666666666669;11.0
2018-01;LYON;NANTES;62;61;1;7;88.52459016393442;7.714285714285714
2018-01;NANTES;LYON;65;62;3;6;90.3225806451613;9.333333333333334
2018-01;TOULOUSE-MATABIAU;BAYONNE;28;28;0;4;85.71428571428571;6.0
2018-01;CAHORS/BRIVE;PARIS-AUSTERLITZ;215;213;2;20;90.61032863849763;9.65
2018-01;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU/CERBERE;29;29;0;5;82.75862068965517;4.8
2018-01;AMIENS;PARIS-NORD;220;218;2;32;85.3211009174312;5.8125
2018-01;PARIS-ST-LAZARE;ROUEN-RIVE-DROITE;339;331;8;32;90.33232628398792;9.34375
2018-01;PARIS-NORD;MAUBEUGE/CAMBRAI;174;169;5;27;84.02366863905326;5.25925925925926
2018-01;PARIS-VAUGIRARD;GRANVILLE;165;157;8;18;88.53503184713375;7.722222222222222
2018-01;LATOUR-DE-CAROL;PARIS-AUSTERLITZ;30;30;0;3;90.0;9.0
2018-01;BRIANÇON;PARIS-AUSTERLITZ;28;26;2;3;88.46153846153847;7.666666666666667
2018-01;CAEN;PARIS-ST-LAZARE;215;205;10;19;90.73170731707316;9.789473684210526
2018-01;TROUVILLE-DEAUVILLE;PARIS-ST-LAZARE;80;75;5;7;90.66666666666669;9.714285714285714
2018-01;PARIS-ST-LAZARE;TROUVILLE-DEAUVILLE;78;75;3;23;69.33333333333333;2.260869565217391
2018-01;LE HAVRE;PARIS-ST-LAZARE;374;356;18;35;90.1685393258427;9.17142857142857
2018-01;PARIS-ST-LAZARE;LE HAVRE;368;357;11;62;82.63305322128852;4.758064516129032
2018-01;PARIS-AUSTERLITZ;BRIVE/CAHORS;207;203;4;18;91.13300492610836;10.27777777777778
2018-01;PARIS-AUSTERLITZ;RODEZ/ALBI;8;8;0;3;62.5;1.6666666666666667
2018-01;ALBI/RODEZ;PARIS-AUSTERLITZ;9;8;1;0;100.0;0.0
2017-12;CAEN;PARIS-ST-LAZARE;197;195;2;48;75.38461538461539;3.0625
2017-12;TROUVILLE-DEAUVILLE;PARIS-ST-LAZARE;74;74;0;12;83.78378378378378;5.166666666666667
2017-12;PARIS-ST-LAZARE;LE HAVRE;352;345;7;65;81.15942028985508;4.307692307692308
2017-12;ROUEN-RIVE-DROITE;PARIS-ST-LAZARE;328;323;5;31;90.40247678018576;9.419354838709678
2017-12;BOULOGNE-VILLE;PARIS-NORD;149;145;4;24;83.44827586206897;5.041666666666667
2017-12;PARIS-NORD;BOULOGNE-VILLE;150;147;3;32;78.2312925170068;3.59375
2017-12;PARIS-AUSTERLITZ;BOURGES;31;30;1;5;83.33333333333333;5.0
2017-12;NEVERS;PARIS-BERCY;45;45;0;11;75.55555555555556;3.090909090909091
2017-12;BÉZIERS;CLERMONT-FERRAND;64;62;2;3;95.16129032258064;19.666666666666668
2017-12;NANTES;LYON-PART-DIEU;62;61;1;8;86.88524590163934;6.625
2017-12;BORDEAUX-ST-JEAN;NANTES;92;92;0;12;86.95652173913044;6.666666666666667
2017-12;TOULOUSE-MATABIAU;HENDAYE;38;38;0;9;76.3157894736842;3.2222222222222223
2017-12;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU/CERBERE;87;87;0;7;91.95402298850574;11.428571428571429
2017-12;PARIS-AUSTERLITZ;CERBERE;13;13;0;1;92.3076923076923;12.0
2017-12;ORLÉANS;PARIS-AUSTERLITZ;92;91;1;23;74.72527472527473;2.9565217391304346
2017-12;PARIS-AUSTERLITZ;ORLÉANS;86;84;2;27;67.85714285714286;2.111111111111111
2017-12;PARIS-ST-LAZARE;TROUVILLE-DEAUVILLE;79;77;2;19;75.32467532467533;3.0526315789473686
2017-12;PARIS-ST-LAZARE;ROUEN-RIVE-DROITE;296;290;6;35;87.93103448275862;7.285714285714286
2017-12;BOURGES;PARIS-AUSTERLITZ;32;30;2;6;80.0;4.0
2017-12;CLERMONT-FERRAND;BÉZIERS;63;61;2;8;86.88524590163934;6.625
2017-12;BORDEAUX-ST-JEAN;NICE-VILLE;228;216;12;38;82.4074074074074;4.684210526315789
2017-12;BRIVE/CAHORS;PARIS-AUSTERLITZ;205;203;2;45;77.83251231527093;3.511111111111111
2017-12;PARIS-NORD;AMIENS;199;194;5;56;71.1340206185567;2.4642857142857144
2017-12;TOURS;CAEN;62;62;0;21;66.12903225806451;1.9523809523809523
2017-12;PARIS-AUSTERLITZ;TOURS;36;36;0;7;80.55555555555556;4.142857142857143
2017-12;PARIS-BERCY;NEVERS;45;44;1;4;90.9090909090909;10.0
2017-12;CLERMONT-FERRAND;PARIS-BERCY;232;230;2;69;70.0;2.333333333333333
2017-12;GRANVILLE;PARIS-VAUGIRARD;169;167;2;14;91.61676646706589;10.928571428571429
2017-12;PARIS-EST;BELFORT;34;34;0;4;88.23529411764706;7.5
2017-12;CLERMONT-FERRAND;NÎMES;31;30;1;3;90.0;9.0
2017-12;LYON-PART-DIEU;NANTES;60;58;2;5;91.3793103448276;10.6
2017-12;NANTES;BORDEAUX-ST-JEAN;93;92;1;6;93.47826086956522;14.333333333333334
2017-12;PARIS-AUSTERLITZ;BRIVE/CAHORS;193;193;0;27;86.01036269430051;6.148148148148148
2017-12;HENDAYE;PARIS-AUSTERLITZ;0;0;0;0;0.0;0.0
2017-12;BOURG-ST-MAURICE/ST-GERVAIS;PARIS-AUSTERLITZ;0;0;0;0;0.0;0.0
2017-12;BRIANÇON/NICE-VILLE;PARIS-AUSTERLITZ;34;32;2;6;81.25;4.333333333333333
2017-12;PARIS-AUSTERLITZ;BRIANÇON;31;29;2;3;89.65517241379311;8.666666666666666
2017-12;AMIENS;PARIS-NORD;203;198;5;41;79.2929292929293;3.829268292682927
2017-12;LE HAVRE;PARIS-ST-LAZARE;361;353;8;63;82.1529745042493;4.603174603174603
2017-12;CAEN;TOURS;68;68;0;10;85.29411764705883;5.8
2017-12;TOURS;PARIS-AUSTERLITZ;38;38;0;6;84.21052631578948;5.333333333333333
2017-12;TROYES;PARIS-EST;63;62;1;6;90.3225806451613;9.333333333333334
2017-12;PARIS-EST;TROYES;64;64;0;6;90.625;9.666666666666666
2017-12;PARIS-ST-LAZARE;CHERBOURG;199;198;1;43;78.28282828282829;3.604651162790698
2017-12;PARIS-VAUGIRARD;GRANVILLE;166;164;2;20;87.8048780487805;7.2
2017-12;BELFORT;PARIS-EST;36;35;1;2;94.28571428571428;16.5
2017-12;LIMOGES;BORDEAUX-ST-JEAN;9;9;0;2;77.77777777777777;3.5
2017-12;HENDAYE;TOULOUSE-MATABIAU;35;35;0;4;88.57142857142857;7.75
2017-12;TOULOUSE-MATABIAU/CERBERE;PARIS-AUSTERLITZ;87;87;0;10;88.50574712643679;7.7
2017-12;TOULOUSE-MATABIAU/RODEZ;PARIS-AUSTERLITZ;62;57;5;3;94.73684210526316;18.0
2017-12;CERBERE;PARIS-AUSTERLITZ;13;13;0;1;92.3076923076923;12.0
2017-12;PARIS-AUSTERLITZ;BOURG-ST-MAURICE/ST-GERVAIS;0;0;0;0;0.0;0.0
2017-12;PARIS-ST-LAZARE;CAEN;211;207;4;53;74.39613526570048;2.9056603773584904
2017-12;MAUBEUGE;PARIS-NORD;290;287;3;17;94.0766550522648;15.882352941176473
2017-12;PARIS-NORD;MAUBEUGE;295;291;4;45;84.5360824742268;5.466666666666667
2017-12;PARIS-BERCY;CLERMONT-FERRAND;231;231;0;20;91.34199134199136;10.55
2017-12;CHERBOURG;PARIS-ST-LAZARE;196;192;4;21;89.0625;8.142857142857142
2017-12;NÎMES;CLERMONT-FERRAND;31;31;0;4;87.09677419354838;6.75
2017-12;BORDEAUX-ST-JEAN;LIMOGES;9;9;0;6;33.33333333333333;0.5
2017-12;MARSEILLE-ST-CHARLES;BORDEAUX-ST-JEAN;227;216;11;15;93.05555555555556;13.4
2017-12;PARIS-AUSTERLITZ;LIMOGES;0;0;0;0;0.0;0.0
2017-12;LIMOGES;PARIS-AUSTERLITZ;0;0;0;0;0.0;0.0
2017-12;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU/RODEZ;58;56;2;5;91.07142857142856;10.2
2017-12;PARIS-AUSTERLITZ;HENDAYE;0;0;0;0;0.0;0.0
2017-12;PARIS-AUSTERLITZ;NICE-VILLE;9;9;0;2;77.77777777777777;3.5
2017-11;PARIS-NORD;AMIENS;210;209;1;67;67.94258373205741;2.1194029850746268
2017-11;ORLÉANS;PARIS-AUSTERLITZ;338;325;13;74;77.23076923076923;3.391891891891892
2017-11;PARIS-AUSTERLITZ;ORLÉANS;330;319;11;63;80.25078369905955;4.063492063492063
2017-11;PARIS-ST-LAZARE;TROUVILLE-DEAUVILLE;82;77;5;18;76.62337662337663;3.2777777777777777
2017-11;MAUBEUGE;PARIS-NORD;286;280;6;42;85.0;5.666666666666667
2017-11;TROYES;PARIS-EST;228;227;1;34;85.02202643171806;5.676470588235294
2017-11;PARIS-EST;TROYES;220;219;1;25;88.58447488584474;7.76
2017-11;PARIS-BERCY;NEVERS;153;153;0;22;85.62091503267973;5.954545454545454
2017-11;CHERBOURG;PARIS-ST-LAZARE;211;209;2;24;88.51674641148325;7.708333333333333
2017-11;BORDEAUX-ST-JEAN;NANTES;91;88;3;8;90.9090909090909;10.0
2017-11;MARSEILLE-ST-CHARLES;BORDEAUX-ST-JEAN;179;175;4;33;81.14285714285714;4.303030303030303
2017-11;TOULOUSE-MATABIAU/RODEZ;PARIS-AUSTERLITZ;61;58;3;8;86.20689655172414;6.25
2017-11;HENDAYE;PARIS-AUSTERLITZ;0;0;0;0;0.0;0.0
2017-11;BRIANÇON/NICE-VILLE;PARIS-AUSTERLITZ;55;53;2;16;69.81132075471697;2.3125
2017-11;PARIS-AUSTERLITZ;BRIANÇON;28;27;1;7;74.07407407407408;2.857142857142857
2017-11;PARIS-AUSTERLITZ;NICE-VILLE;28;27;1;15;44.44444444444444;0.8
2017-11;CAEN;PARIS-ST-LAZARE;190;189;1;40;78.83597883597884;3.725
2017-11;PARIS-AUSTERLITZ;BOURGES;119;115;4;30;73.91304347826087;2.833333333333333
2017-11;BÉZIERS;CLERMONT-FERRAND;58;58;0;0;100.0;0.0
2017-11;LYON-PART-DIEU;NANTES;56;56;0;5;91.07142857142856;10.2
2017-11;NANTES;BORDEAUX-ST-JEAN;90;90;0;14;84.44444444444444;5.428571428571429
2017-11;PARIS-AUSTERLITZ;BRIVE/CAHORS;198;194;4;35;81.95876288659794;4.542857142857143
2017-11;BRIVE/CAHORS;PARIS-AUSTERLITZ;206;205;1;59;71.21951219512195;2.4745762711864407
2017-11;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU/CERBERE;86;86;0;18;79.06976744186046;3.7777777777777777
2017-11;TOULOUSE-MATABIAU/CERBERE;PARIS-AUSTERLITZ;86;86;0;18;79.06976744186046;3.7777777777777777
2017-11;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU/RODEZ;60;55;5;5;90.9090909090909;10.0
2017-11;PARIS-AUSTERLITZ;CERBERE;11;10;1;1;90.0;9.0
2017-11;AMIENS;PARIS-NORD;210;209;1;52;75.11961722488039;3.019230769230769
2017-11;PARIS-ST-LAZARE;CAEN;208;206;2;43;79.12621359223301;3.7906976744186047
2017-11;PARIS-ST-LAZARE;LE HAVRE;347;344;3;42;87.79069767441861;7.190476190476191
2017-11;PARIS-ST-LAZARE;ROUEN-RIVE-DROITE;288;285;3;26;90.87719298245614;9.961538461538462
2017-11;TOURS;CAEN;60;60;0;11;81.66666666666667;4.454545454545454
2017-11;PARIS-AUSTERLITZ;TOURS;120;119;1;35;70.58823529411765;2.4
2017-11;NEVERS;PARIS-BERCY;153;152;1;33;78.28947368421052;3.606060606060606
2017-11;GRANVILLE;PARIS-VAUGIRARD;163;163;0;13;92.0245398773006;11.538461538461538
2017-11;PARIS-VAUGIRARD;GRANVILLE;158;158;0;16;89.87341772151899;8.875
